Summary

-------character entropy-------
Kochgeschirren: entropy = 3.0427141962515165, entropy normalised = 0.21733672830367975
~eisernen~,: entropy = 2.7580549446193343, entropy normalised = 0.25073226769266677
kupfernen: entropy = 2.1146419042090727, entropy normalised = 0.23496021157878585
weit: entropy = 1.0006744968349748, entropy normalised = 0.2501686242087437
nachstehen.: entropy = 2.7332389648389066, entropy normalised = 0.2484762695308097
Sie: entropy = 0.7494110471476938, entropy normalised = 0.2498036823825646
setzen: entropy = 1.681277576252494, entropy normalised = 0.2802129293754157
Rost: entropy = 0.5877897974937807, entropy normalised = 0.14694744937344517
an,: entropy = 0.671060547249927, entropy normalised = 0.22368684908330902
geringste: entropy = 2.374203255372517, entropy normalised = 0.26380036170805743
Feuchtigkeit,: entropy = 2.7142217089949665, entropy normalised = 0.20878628530730511
ja: entropy = 0.22585961314871603, entropy normalised = 0.11292980657435801
feuchte: entropy = 1.683298580614248, entropy normalised = 0.24047122580203542
dazu: entropy = 0.6404376795672179, entropy normalised = 0.16010941989180447
kommt;: entropy = 0.7125797132413014, entropy normalised = 0.11876328554021691
diesem: entropy = 1.6447375737307257, entropy normalised = 0.27412292895512097
Falle: entropy = 1.0334778156863447, entropy normalised = 0.20669556313726895
nachtheilig: entropy = 2.576906394378892, entropy normalised = 0.23426421767080835
müssen: entropy = 1.3561596366913633, entropy normalised = 0.2260266061152272
größten: entropy = 1.417568205968185, entropy normalised = 0.2025097437097407
Fleiße: entropy = 1.3670611745646573, entropy normalised = 0.22784352909410954
großer: entropy = 1.1717578511292543, entropy normalised = 0.19529297518820907
Mühe: entropy = 0.6931891976195548, entropy normalised = 0.1732972994048887
wieder: entropy = 1.5966953778240767, entropy normalised = 0.2661158963040128
Ein: entropy = 0.6229029079016828, entropy normalised = 0.20763430263389426
anderer: entropy = 2.0325928696942315, entropy normalised = 0.2903704099563188
Nachtheil: entropy = 1.8600025649358645, entropy normalised = 0.2066669516595405
Eisengeschirre: entropy = 3.4946777102621343, entropy normalised = 0.2496198364472953
der,: entropy = 0.9598181837642692, entropy normalised = 0.2399545459410673
manche: entropy = 1.4321422939061235, entropy normalised = 0.23869038231768724
darin: entropy = 1.2358641890417497, entropy normalised = 0.24717283780834992
